,index,date,id,title,content,im_votesum,im_votecount,score,version,author,source,userImage,thumbsUpCount,replyContent,repliedAt
846,175.0,2020-04-13 08:50:10+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804595835,keine Samsung-Unterstützung,"Damit sind viele potentielle Spender raus. Ok, ich kann mir schon vorstellen wie schwierig Samsung ist, die schaffen es ja seit Jahren nicht stabil auf IOS zu funktionieren (oder wollen es nicht).
Aber da muss man ran, es bleiben zu viele Daten ungenutzt!
Das ist besonders unverständlich, wenn man lesen muss, dass einer der Investoren hinter der umsetzenden Firma mHealth Pioneers GmbH Investment Director beim Samsung Catalyst Fund ist.
Ich könnte jetzt nochmal eine kostenpflichtige App installieren um Samsung Health mit Apple Health zu synchronisieren, aber wie viele Samsung Gear Benutzer schaffen das und ist das stabil? Und heute kaufe ich die App und morgen unterstützt die Datenspende-App dann Samsung?  Hier wären etwas mehr Informationen zu den Milestones der App mehr als hilfreich.
Erst wird die Postleitzahl ungültig bemängelt und nach dem nächsten Update merke ich, dass ich nicht spenden kann 😤",0.0,0.0,3,1.0.5,Niels$,AppStore,,,,
845,176.0,2020-04-13 08:40:17+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804563648,Tolle Idee aber.,"Funktioniert nicht. 
Habe wieder gelöscht 🤨",0.0,0.0,3,1.0.5,Peyik,AppStore,,,,
852,169.0,2020-04-13 09:32:14+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804731939,Ich kann denn Sinn nicht erkennen,"Was genau soll diese App jetzt können, um sinnvolle Informationen zu meinem Verhalten (Daten über Bewegung, Schlaf, Herz) an das RKI zu übertragen. Die App ist seit Tagen installiert und zeigt immer noch „0“ an. 

Nachdem ich die App gelöscht und erneut installiert habe, funktioniert sie. 

Mehr Feedback wäre hilfreich.
Und wo bitte kann ich meine persönlichen Daten aktualisieren?",0.0,0.0,3,1.0.5,Heslacher65,AppStore,,,,
814,202.0,2020-04-12 18:16:32+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=5/sortby=mostrecent/5801928271,Gute Idee! Nutzerfeedback???,"Die drei Sterne gibt es zunächst mal für die einfache Installation und Einbindung der AppleWatch. 
Es gibt keinerlei Feedback, ob irgendwelche Daten gesendet wurden. Die Anzeige der „unterstützten Tage“ zeigt bei mir zwar mittlerweile „2“ an, jedoch die „Health“ App zeigt im entsprechenden Feld, dass keine Daten vorhanden wären. 
Vielleicht wird das ja noch was...",0.0,0.0,3,1.0.5,divinepix,AppStore,,,,
837,182.0,2020-04-13 06:50:26+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804226294,Scheint endlich zu klappen,"Es werden nun endlich die gespendeten Tage angezeigt, daher hoffe ich das es nun auch funktioniert. Wenn nun auch mal noch Feedback Käme wäre es noch besser...damit man auch weiß das alles läuft ne  ;)",0.0,0.0,3,1.0.5,PatrickKillian,AppStore,,,,
808,208.0,2020-04-12 17:07:21+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=5/sortby=mostrecent/5801699688,Verlorene Daten ...,"Wäre es nicht auch sinnvoll Daten aus der Vergangenheit zu übertragen. Diese würden eventuell Aufschluss darüber geben, wie lange und in welcher Häufigkeit das Virus in Dtl. grassiert.",0.0,0.0,3,1.0.5,misterb01,AppStore,,,,
805,211.0,2020-04-12 16:34:12+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=5/sortby=mostrecent/5801585706,"Gute Idee, aber kein Feedback","Gute Idee, aber kein Feedback, bei mir steht die App immer noch auf 0 Tage obwohl sie seit 5 Tagen läuft!?!",0.0,0.0,3,1.0.5,TAAK56,AppStore,,,,
868,153.0,2020-04-13 13:02:40+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5805458348,Wieder auf 0,Zuerst keine Anzeige der Tage. Beim vorletzten Update dann Anzeige der Tage. Seit dem letzten Update wieder Tage 0. Ich werde die App wieder deinstallieren. Weiß nicht mal ob sie funktioniert.,0.0,0.0,3,1.0.5,ebi49,AppStore,,,,
806,210.0,2020-04-12 16:44:31+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=5/sortby=mostrecent/5801621242,Tolle App - werden überhaupt Daten gespendet?,"Mein Tageszähler bleibt auch nach dem Update auf „0“ stehen. :-(((

Schade, dass so eine wichtige App in dieser Zeit an einer anscheinenden fehlerhaften Programmierung scheitert und der Nutzen ebenfalls vermutlich sichtbar (=  Null Feedback wie viele Daten gespendet werden wurden, auch jeden Morgen mit Null im Tageszähler) quittiert wird.

Gibt es Hoffnung, dass IT-Experten sehr kurzfristig in der Lage sind, dies funktionsfähig zu programmieren?",0.0,0.0,3,1.0.5,Hghnkltegbjukffbklzfjkj,AppStore,,,,
841,179.0,2020-04-13 07:46:25+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804394378,Funktioniert jetzt,"Anzahl der Tage steht jetzt dabei. Aktualisiert aber evtl verzögert , als Info. Wieso steht im AppStore als Sprache Englisch? Ist Deutsch",0.0,0.0,4,1.0.5,346853,AppStore,,,,
840,180.0,2020-04-13 07:42:05+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804381076,Überträgt keine Daten,"Gute Idee.
Bin gespannt ob sie sich gegen Google und Apple durchsetzt",0.0,0.0,4,1.0.5,DrDPMW,AppStore,,,,
862,159.0,2020-04-13 10:46:25+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804972635,Zählung funktioniert,"anscheinend mittlerweile. Wenn jetzt auch noch die Transparenz (z.B ein tägliches einsehbares Protokoll über die konkreten Werte die gespendet wurden) erhöht wird, gibt‘s volle Punktzahl",0.0,0.0,4,1.0.5,Denlock63,AppStore,,,,
844,177.0,2020-04-13 08:25:59+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804518481,"Was wäre im Fall, wenn....","ich tatsächlich positiv getestet würde. Wäre es da nicht interessant, wenn ich das eingeben könnte? Denn das RKI möchte doch durch die Daten auch eine Dunkelziffer ermitteln. 
Oder wenn ich eingeben könnte, dass ich Erkältungssymptome, Fieber, etc. habe.
Ansonsten tolle App.",0.0,0.0,4,1.0.5,jonoe76,AppStore,,,,
835,183.0,2020-04-13 06:28:20+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804162545,Anzahl Tage „0“,"Gute Idee, mäßige Umsetzung. Anzahl gespendeter Tage bleibt auf 0 stehen?? Meine Smartwatch wurde mit Fitbit & Apple Health gekoppelt. Erfolgt nun eine falsche Übermittlung? Uhr ist nicht mit Apple Health synchronisiert...🤔

Update: Jetzt funktionieren die gespendeten Tage! Ein Stern Abzug, da Samsung außen vor",0.0,0.0,4,1.0.5,lalelu8000,AppStore,,,,
870,53.0,2020-04-13 13:05:05+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5805468251,Ostermontag,"Es scheint jetzt zu funzen! 
Wenig Response für den Nutzer, aber die Idee ist richtig und gut!",0.0,0.0,4,1.0.5,Olli3870x,AppStore,,,,
847,174.0,2020-04-13 08:53:20+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804605962,Unnötige Beschränkung auf iOS13?,Die App ist einfach eingerichtet und bis auf ein paar Kleinigkeiten auch einwandfrei. Allerdings ist nicht ersichtlich weshalb man auf eine große Zahl an Usern verzichtet die eine niedrigere iOS Version als 13 haben.,0.0,0.0,4,1.0.5,Krilllll,AppStore,,,,
867,154.0,2020-04-13 12:41:53+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5805375803,"Super Idee, aber Symptom Nr. 1 fehlt!","Gut, dass ich schon seit Ende Februar alle möglichen Vitaldaten über die Apple Health sammle. Puls, Schlafgewohnheiten und Schritte über die Watch automatisch. Körpertemperatur, Blutdruck und Sauerstoffsättigung manuell über externe Geräte. (Oximeter 15€) Am ersten Tag stand in der App, 15 gespendete Tage, danach nur noch 0 oder vllt mal 1. Nach etlichen Neuinstallationen und Daten trennen und Verbindung wieder herstellen, vermute ich jetzt, die Anzeige der gespendeten Tage gilt nur für einmaliges Übertragen der Daten und wird dann zurückgesetzt. Wenn man dann 3 Tage die App nicht öffnet, müsste nach dem Öffnen dann 3 gespendete Tage stehen, danach wieder 0. Das ist für mich das einzige logische und sollte auf jeden Fall optimiert oder besser kommuniziert werden, weil man denkt, die Daten sind danach verloren. Sind sie aber sicher nicht. Diese werden wahrscheinlich an die alten Daten heran geheftet. Außerdem sollten Daten wie Blutdruck, Sauerstoffsättigung und vor Allem Körpertemperatur auch übertragen werden, wie Herr Wieler das in seiner Pressekonferenz erwähnt hat. Es gibt bestimmt einige Leute, die regelmäßig Fieber messen, und die Daten manuell in Health einfügen. Laut System werden nur Herzfrequenz, Schlafanalyze und Schritte gesendet. Finde ich zu wenig. Die App könnte den Benutzer auch darum bitten, regelmäßig Fieber zu messen und die Daten in Health einzutragen. Schade, dass Symptom Nr. 1 nicht ausgewertet wird. Da ist noch Luft nach oben. Ansonsten gute Idee und weiter so!",0.0,0.0,4,1.0.5,DingoDeluxe,AppStore,,,,
858,163.0,2020-04-13 10:20:46+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804889216,Körpertemperatur,Ich messe seit ein paar Tagen jeden Morgen meine Körpertemperatur und trage diese in Apple-Health ein. Gerne können diese Werte zukünftig auch in die Datenspende übernommen werden. Fieber ist ja auch ein wichtiges Indiz hinsichtlich Corona-Virus ( ... bei mir Gott sei Dank unauffällig). Anzahl der gespendeten Tage bei mir auch dauerhaft null - warten auf Update. Ansonsten sehr gute Idee. Spende sehr gerne meine Daten in dieser speziellen Zeit.,0.0,0.0,4,1.0.5,oiram68co,AppStore,,,,
842,21.0,2020-04-13 08:00:13+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5804437217,Weißer Bildschirm,Seit den letzten Update sehe ich nur noch einen weißen Bildschirm,0.0,0.0,4,1.0.5,AndLin64,AppStore,,,,
857,164.0,2020-04-13 10:01:50+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804828350,Daten-Spende,Läuft einwandfrei 👍🏼,0.0,0.0,5,1.0.5,Andreas S. aus K.,AppStore,,,,
833,184.0,2020-04-13 06:25:03+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804153138,Jetzt auch Tage,Nach dem Update werden Tage richtig angezeigt. Deshalb 5 Sterne.,0.0,0.0,5,1.0.5,computerhusky,AppStore,,,,
856,165.0,2020-04-13 09:59:56+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804822340,Funktioniert,"Ich hoffe das es Hilft das die Gesellschaft wieder aufatmen kann , bei mit stehen ganz normal die Tage ! Ich hoffe nur das diese Daten wirklich nur dafür genutzt werden !",0.0,0.0,5,1.0.5,Dina_37x,AppStore,,,,
854,167.0,2020-04-13 09:41:13+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804761266,Einfach und sinnvoll,"Mittlerweile scheint alles zu funktionieren, jedenfalls zeigt es meine gespendeten Tage an! ...und wenn es auch noch hilft, ist alles bestes 👍",0.0,0.0,5,1.0.5,🍀spring🍀,AppStore,,,,
880,142.0,2020-04-13 16:52:41+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5806345799,Funktioniert wunderbar,"seitdem ich das neueste Update installiert habe. Jetzt wird auch die Zahl der gespendeten Tage angezeigt. Wenn wir den Mitarbeitern des Robert-Koch-Instituts etwas Zeit lassen, dann kommt sicher noch die ein oder andere sinnvolle Funktion hinzu.",0.0,0.0,5,1.0.5,Bennet80,AppStore,,,,
831,186.0,2020-04-13 06:11:29+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804114353,Update,Nach dem letzten Update funktioniert die Anzeige der Tage einwandfrei 👍,0.0,0.0,5,1.0.5,H_A1234,AppStore,,,,
864,157.0,2020-04-13 11:12:38+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5805059026,Endlich alles gut,"Mittlerweile funktioniert die App wie erwartet.
Der Zähler der gespendeten Tage erhöht sich täglich.
Ich hoffe, man kann damit helfen.
Weiter so!",0.0,0.0,5,1.0.5,pitterich4711,AppStore,,,,
804,212.0,2020-04-12 16:33:31+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=5/sortby=mostrecent/5801583417,Tolle Sache!,"Mittlerweile scheint alles zu funktionieren, jedenfalls zeigt es meine gespendeten Tage an!
Und wenn es auch noch hilft, dann ist alles bestens!",0.0,0.0,5,1.0.5,huppsmaus,AppStore,,,,
832,185.0,2020-04-13 06:18:21+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804134012,gespendeten Tage angezeigt,"Nach anfänglichen Schwierigkeiten werden die gespendeten Tage auch angezeigt und man bekommt ein gutes Gefühl, dass man helfen kann",0.0,0.0,5,1.0.5,Zimtzicce,AppStore,,,,
830,187.0,2020-04-13 06:07:12+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5804102246,Ehrensache,"Die Möglichkeit einer einfachen Versendung eines Hinweises auf den sozialen Medien (aus der App heraus) dass man an der Datenspende teilnimmt, könnte die Verbreitung der App sicherlich beschleunigen.",0.0,0.0,5,1.0.5,rinja...,AppStore,,,,
1048,149.0,2020-04-22 06:00:47+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5846790072,Ob‘s funktioniert???,"Tage der gespendeten Daten = 0 und das seit 5 Tagen. 
Woher weiß man, dass irgendwas übertragen wurde? Wenigstens das sollte man einsehen können.  „Ihre angegebenen Daten können Sie oben Links einsehen“, tja, bei mir steht dort nichts. Das einzige, was ich sehe, dass die Verbindung zu Health steht. Irgendwie ist die App nicht ausgereift. Sorry, für mich erschließt sich der Sinn absolut nicht.

Edit: Nach 2 Wochen immer noch nicht ersichtlich was ich eigentlich übertrage, gespendete Tage immernoch auf 0. App gelöscht. So nicht!",2.0,2.0,1,1.0.6,ZweetTi,AppStore,,,,
973,52.0,2020-04-16 12:31:15+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5819743938,App öffnet nicht.,"Tolle Idee, schlechte Umsetzung. 
Die App öffnet sich nicht, daher ist sie unbrauchbar.",0.0,0.0,1,1.0.6,FELICE123,AppStore,,,,
1033,164.0,2020-04-21 06:26:56+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5842143266,Alles Spinnerei ! Menschenverdümmung werdet Wach,"Also mal vorweg, die Menscheit ist blind, gesteuert von den Medien. Der Virus ist absoluter Schrott und nichts besonderes. Der ganze Aufwand hat andere Hintergründe. Zwangsimpfung, Zwangschippen RFI Chips etc. Ich sage nur SpaceX und Starlink, man schaue in den Nachthimmel, bereits 450 Starlink Satelliten im All von SpaceX, 12.000 kommen noch, ein Zufall ?? Wenn es um das Thema die totale Überwachung geht gibt es Berichte wo es um die chippung der Menschheit geht. In genau diesen Texten findet man auch die Firma SpaceX. Corona? 666....die Zahl des Tieres.....die Menschen lassen sich komplett unterdrücken, die Menschen haben Angst vor was, was so nicht existiert. Am besten mal mit der Sache SpaceX / Starlink / Corona 666 / befassen.....

Weiteres zielt ist die Welt Wirtschaft gegen die Wand zu fahren was sie bei den kleinen bereits geschafft haben...

Werdet Wach !!!",1.0,2.0,1,1.0.6,Hackstock_Inc,AppStore,,,,
902,120.0,2020-04-14 05:55:20+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5808800155,Never ever,"Das RKI hat im Januar den Fehler gemacht das Volk zu beschlichtigen, das Virus ist nicht gefährlich für uns! 
Leider ticken wir Menschen so, das wenn uns  etwas für harmlos verkauft wird, gehen wir auch damit so um, diese erste Meinung in uns wieder umzustimmen, ist sehr schwer!  Nur mal so, wem wir da vertrauen sollen...?",0.0,4.0,1,1.0.6,Niddam,AppStore,,,,
1009,0.0,2020-04-18 21:52:21+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5831414539,App unbenutzbar,"Ich würde die App gerne benutzen, um ein Stück dazu beizutragen, jedoch öffnet die App nicht und stürzt kurz nach dem Anklicken sofort ab, schade.",0.0,0.0,1,1.0.6,Dave✌🏻,AppStore,,,,
1027,0.0,2020-04-20 18:14:10+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5839910201,WURDE DIREKT GEHACKT,"ich habe mir die App heute um 14 Uhr heruntergeladen und um 15 Uhr wurde ich auf Instagram gehackt. Das kann kein Zufall sein, ich nutze Instagram seit über 5 Jahren und wurde noch nie gehackt! Aber die Daten werden geschützt und nicht an Dritte weitergegeben? Lächerlich! Das geht gar nicht, und dann von einer offiziellen App mit der man helfen möchte! 0 STERNE",0.0,0.0,1,1.0.6,nelly_.123,AppStore,,,,
1044,153.0,2020-04-21 20:11:25+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=4/sortby=mostrecent/5845012426,Tage werden nicht aktualisiert,"Es wird nicht genau angezeigt was alles so versendet wird. Mehr Übersicht wann wie was gesendet wurde wäre wünschenswert. 

Aber vor allen sollte die App auch anzeigen was die Daten BRINGEN

Und jetzt auch noch Verstöße gegen die eigenen Datenschutz Regeln(siehe Golem.de) 
App und Daten erstmal gelöscht.SO nicht",2.0,2.0,1,1.0.6,mac-jeck,AppStore,,,,
912,111.0,2020-04-14 08:16:40+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5809226222,Leider nur für iOS13,"Schade, dass kein älteres iOS unterstützt wird. Man muss für die Daten das aktuellste iOS auf dem iPhone haben, was gleich die Hälfte aller Nutzer von vornherein ausschließt. Das ist inakzeptabel, wenn man einen guten Querschnitt aus der Bevölkerung bilden will. So sind jedoch nur die junge und wohlhabende Apple Fans in der Datenquelle.",2.0,4.0,1,1.0.6,MrRobNB,AppStore,,,,
945,78.0,2020-04-15 04:22:47+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5813330953,Fehlerhafte Version,In der aktuellen Version startet die App gar nicht mehr. Die APP ist trotz Update immer noch nicht lauffähig.,0.0,0.0,1,1.0.6,Marienhagen,AppStore,,,,
954,71.0,2020-04-15 11:53:45+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5814771989,Samsung Gear Fit 2 Pro nicht unterstützt,"Mir fehlt die Unterstützung der Samsung Gear Fit 2 Pro.
Kann somit leider keine Daten bereitstellen.",0.0,0.0,1,1.0.6,mnlhnld,AppStore,,,,
981,44.0,2020-04-16 17:36:55+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5820879465,"Hilfe gerne, aber","wie hier bereits bemängelt wurde, sagt die App, dass ich keinerlei Daten gespendet habe. Deswegen habe ich sie erstmal wieder deinstalliert. Bei meiner Frau stand kürzlich etwas von 5 Tagen, jetzt ist die Anzeige aber wieder auf 0. Wir beobachten das und ich werde ggf wieder einsteigen, aber gerade bei so sensiblen Daten möchte ich wenigstens das Gefühl haben, dass es läuft. Bitte nachbessern.
PS - ich hatte der App alle Freigaben gewährt.",0.0,0.0,2,1.0.6,Spitzname_0932764376,AppStore,,,,
932,91.0,2020-04-14 16:00:26+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5810856919,Hat wohl mal einen oder zwei Tage funkioniert,Stürzt jetzt schon beim öffnen ab.,0.0,0.0,2,1.0.6,JoggingSchnecke,AppStore,,,,
875,147.0,2020-04-13 15:49:19+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5806116559,Gute Idee,"Ich frage mich allerdings wie diese App die Daten von Health abrufen will? Alle Apps mit Zugriff auf die Daten von Health werden in Health angezeigt (Apps mit Lesezugriff). Was passiert da wie genau? Muss die App laufen, um Daten zu übertragen oder reicht es, sie z.B. einmal täglich zu starten oder oder oder. Leider viel zuviele ungeklärte Fragen. Habe eher das Gefühl, dass das noch nicht ausgereift ist (Schnellschuss, Aktionismus) bzw die Healthintegration eben noch nicht fertig ist. Vom Datenschutz und Transparenz mal ganz zu schweigen!",0.0,0.0,2,1.0.6,krischmi,AppStore,,,,
958,67.0,2020-04-15 16:16:37+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5815804025,Wieder 0 Tage,Immerhin: 2 Tage wurden schon mal angezeigt- jetzt steht der Zähler wieder auf 0  :-(,0.0,0.0,2,1.0.6,Jo@Lo,AppStore,,,,
989,36.0,2020-04-17 06:36:50+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5823408328,Würde auch gerne helfen,"Leider funktioniert immer noch nicht wieviel Tage die Daten gespendet wurden. 
Bitte Nachbessern.",0.0,0.0,2,1.0.6,Harri Harri,AppStore,,,,
970,55.0,2020-04-16 08:15:13+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5818899873,Gute Idee aber...,"Keine Kontrolle der Funktionsfähigkeit der App möglich, gespendete Tage werden immer noch nicht gezählt und man kann auch nichts selbst aktualisieren. Funktioniert die App?
Mit Sicherheit ist sie auch ausbaufähig in den Möglichkeiten was man zulassen möchte an Datenspende...",0.0,0.0,2,1.0.6,Solbert,AppStore,,,,
961,64.0,2020-04-15 18:10:09+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5816216559,Taganzeige spinnt,Nach dem letzten Update wurden die gespendeten Tage korrekt angezeigt. Heute stand die Zahl plötzlich wieder auf Null. Muss man das verstehen?,0.0,0.0,2,1.0.6,gutelpress,AppStore,,,,
999,26.0,2020-04-18 07:33:58+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5828467635,App funzt nicht,"Nachdem zuerst die Eingabe der PLZ nicht funktionierte (iPhone 7), konnte ich mich inzwischen doch anmelden 😅
Grundsätzlich unterstütze ich die Idee eine solche App zu verwenden, um die Pandemie zu bekämpfen. 
Allerdings würde es die Akzeptanz wesentlich erhöhen, wenn die App zuverlässig läuft!
Zuerst hatte ich nur „0 gespendete Tage“, dann hatte ich 3, 4 und 5. Dazwischen waren es dann wieder 0, später 7 und 8 gespendete Tage. Heute mal wieder „0 gespendete Tage“. 🤷🏻
Was sagt das RKI selber zum Nutzen dieser App? Ich finde dazu nix im Netz. 📱",0.0,0.0,2,1.0.6,Solo-Sie,AppStore,,,,
