,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
5722,Torsten Bartsch,https://lh3.googleusercontent.com/a-/AOh14GiMfgp7Dy7p5TGFhC_ggDfl6TWwtAPiDQggJS9P,"Auf einem Huawei p30 nicht möglich sich anzumelden, die Eingabe der Email klappt nicht, für mich im Moment nicht nutzbar, leider.",1,0,,2020-04-08T09:54:48,,
5723,Gerhard Babener,https://lh3.googleusercontent.com/a-/AOh14GgIFpUXodRkGnK8QXKzuGEVCroq2zrHtSETsfLXjw,Leider ist die Galaxy Watch nicht in der Auswahl.,2,0,1.0.1,2020-04-08T09:54:13,,
5724,Valentin Bykov,https://lh3.googleusercontent.com/a-/AOh14GhTzpA9lxPp8qjvLsot5QuZPFoHB_DKJtRGLK6X,"Würde gerne helfen, leider wird die Samsung Galaxy Watch nicht unterstützt und andere Samsung Warables ebenfalls nicht. Hoffe, dass es bald implementiert wird. :)",2,0,,2020-04-08T09:53:40,,
5725,simone,https://lh3.googleusercontent.com/-KMrYzfv9OSI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNq8CiRW3fFWqXnjjEZnyTY0jJ3Zw/photo.jpg,Leider schaltet die App immer ab wenn ich mich registrieren möchte. Immer an derselben Stelle. Beim auswählen des Monats. Schade,1,0,1.0.1,2020-04-08T09:53:33,,
5726,Titus Parade,https://lh3.googleusercontent.com/a-/AOh14Gg93BZoGdqV1uOr71T3UVngFAtnK60OTaREulPMEQQ,(7-4-2020): Installation nicht möglich. Erst wird die Mailadresse nicht gefunden und dann ist jedesmal die Zeit bei der Installation 'überschritten'... Lachhaft. Die App wurde wohl übereilt auf den Markt gebracht. Ich benutze das OnePlus 6T. Update (8-4-2020): Installation hat endlich geklappt. Daher jetzt 5 Sterne.,5,1,1.0.1,2020-04-08T09:53:24,,
5727,Robin Stricker,https://lh3.googleusercontent.com/a-/AOh14Ghot_H74WoS9rpZncLV93k9xxHG8XYBmlloB4qkNw,Super Idee!,5,0,1.0.1,2020-04-08T09:53:17,,
5728,Andreas Goodyear,https://lh3.googleusercontent.com/-y3KNQh4E09Q/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNIEtYICBOqBTpShFEFEJ4xA6tytQ/photo.jpg,"Es hieß, die App funktioniere mit den gängigsten Fitnessarmbändern. Mit meinem leider nicht..",2,0,,2020-04-08T09:53:08,,
5729,Antje Strack,https://lh3.googleusercontent.com/--B6EZIhowbI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNtPQiORO6Tl9mqyO-F9UminIJwAQ/photo.jpg,Idee ist super nur bei mir huawei bzw honor und bei meinem Mann samsung funktioniert es nicht. Da die beiden nicht angezeigt werden. Schade eigentlich wir hätten es gerne gemacht um zu helfen.,4,0,,2020-04-08T09:52:43,,
5730,Marcel R,https://lh3.googleusercontent.com/a-/AOh14GjKjLWYWMmE21PbUP5wOgcb8IhK7-9JUbmpa1Zc,Ansich gute App aber meine Samsung gear s3 wird nicht unterstützt..,3,0,1.0.1,2020-04-08T09:52:36,,
5731,Harald Vogel,https://lh3.googleusercontent.com/-3bCLZ2mthzM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPP3zjQ8RF3x2I2kzVqRFJ9IIhcfQ/photo.jpg,"Wie bereits mehrfach erwähnt, ist die Verküpfung zu Samsung Watches nicht möglich. Bitte zeitnah nachbessern, sonst werde ich die App wieder löschen.",1,0,1.0.1,2020-04-08T09:52:31,,
5732,christian reinhardt,https://lh3.googleusercontent.com/a-/AOh14GjPl8U7boKdmqzVsQN9s0zh0MRrsSA-iiNSMId2Hg,Wichtig wäre wenn die app nur für Smartphones wäre und nicht für irgendwelche Fitness Uhren oder der gleichen ansonsten muss ich sagen Ausbau fähig,1,0,,2020-04-08T09:52:24,,
5733,Daniel Timmer,https://lh3.googleusercontent.com/-5w1a0TTb2Fc/AAAAAAAAAAI/AAAAAAAAACg/AAKWJJN8_I2OQKsmLvsZOUM_SKcrRyj5qg/photo.jpg,Läuft problemlos mit Garmin. Fertig in 2 Minuten.,5,0,1.0.1,2020-04-08T09:51:58,,
5734,Florian Nowack,https://lh3.googleusercontent.com/--UgbAfMR724/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNzoRYERbwPd397q3f0aNPfb76feg/photo.jpg,"Eine Super Idee, aber wenn meine Samsung Uhr damit nicht verbunden werden kann hilft es keinem was.",2,0,1.0.1,2020-04-08T09:51:39,,
5735,A Wegi,https://lh3.googleusercontent.com/-mt66ocgpUUE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPgLqu0r0HyqpzQH9m6TFqReHfmVg/photo.jpg,Funktioniert problemlos mit Fitbit. Superfixe Installation,5,0,1.0.1,2020-04-08T09:50:45,,
5736,Olinka von Württemberg,https://lh3.googleusercontent.com/a-/AOh14Gj51Ph4_d_6hefhE_hrfKaqGwYNWiKNESSfprogmA,Ich will auch... Aber es gibt kein Huawei Tracker Anschluss,1,0,1.0.1,2020-04-08T09:49:37,,
5737,Heiko Bissinger,https://lh3.googleusercontent.com/-GLQBjxic_Qk/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMz2xh1CwpgNV9YtblwzZ3VMgOESA/photo.jpg,Die Idee finde ich auch gut und ich würde gerne meine Daten zur Verfügung stellen. Leider wird Samsung nicht unterstützt.....,3,0,,2020-04-08T09:49:14,,
5738,Celine Preus,https://lh3.googleusercontent.com/-wsvIo0ePE9o/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMBFFESg78drQD8afNN_R-F7USCQA/photo.jpg,Ich würde diese App sehr gerne nutzen kann mir aber von meinem Azubi gehalt (vorallem in der Momentanen Situation) so ein fitness Armband nicht leisten. Wäre perfekt wenn die App auch nur mit dem Handy funktioniert. :),4,0,1.0.1,2020-04-08T09:48:11,,
5739,Olaf Christiansen,https://lh3.googleusercontent.com/a-/AOh14GgTMNlcjb3iwAfFewOpzK9TN_SxkUkGLEdiyX78UA,"Gute Idee, hoffe, es machen viele mit, um den Virologen möglich viele Daten zu liefern 👍 Hoffe, mehr Wearables können bald direkt angebunden werden.",4,0,1.0.1,2020-04-08T09:47:54,,
5740,Kra Mo,https://lh3.googleusercontent.com/a-/AOh14GjFojRnQ-oLx5-zPgU1uo26iK5LN3F62HOoJaxr,"Ich kann meine Polar Ignite nicht mit der App verbinden, habe bereits mehrfach deinstalliert. Eingabe der Mailadresse nicht möglich",1,0,,2020-04-08T09:47:33,,
5741,Eve L,https://lh3.googleusercontent.com/a-/AOh14Gh00VVarFAtgg3aY3AlPhHCy4tpWMHsdb48kVLu1w,Leider ist Huawei als Anbieter nicht verfügbar. Somit kann ich meine Daten nicht zur Verfügung stellen. Schade!,1,0,1.0.1,2020-04-08T09:46:36,,
5742,Martin Wildhagen,https://lh3.googleusercontent.com/-uGyOlYTM9bs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMQOceNrvcT-57S4wXNbK8HTUl6Yw/photo.jpg,Die Idee ist sehr gut. Leider aufgrund der eingeschränkten Modellauswahl von wearables für mich nicht nutzbar,5,0,1.0.1,2020-04-08T09:46:33,,
5743,Marlene Schreier,https://lh3.googleusercontent.com/a-/AOh14GjfR7YuejSrMtPrxsKnW01h-pn8k2Hd1aokyMHhpg,Ich habe keine Probleme mit meiner Versa verbunden ohne Probleme Handy S9 Samsung,5,0,1.0.1,2020-04-08T09:45:46,,
5744,Norbert Krumbiegel,https://lh3.googleusercontent.com/-QuIYy2OPXD8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN_jLXRUEV_ekONkcaM1iCgHJsSZA/photo.jpg,Amazfit Anbindung nicht vorhanden,1,0,,2020-04-08T09:45:39,,
5745,Chris BDng,https://lh3.googleusercontent.com/-fG1RqguEU5s/AAAAAAAAAAI/AAAAAAAAIgY/AAKWJJMbTp4iuQVhuNq4SOiwhA3o70abLQ/photo.jpg,"Keine Unterstützung für Huawei Health, also auch nicht für Huawei und Honor Smartwatches.",2,0,,2020-04-08T09:45:33,,
5746,Oliver Frank,https://lh3.googleusercontent.com/-PZGac-Lu6jE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNWM-S47rsCVer4SMI-D6lUnv7hJQ/photo.jpg,"Mit Sicherheit eine gute Möglichkeit um Daten zu gewinnen, leider ist die Auswahl der zu Verknüpfungen Geräte noch sehr gering und damit für mich nicht nutzbar.",4,0,,2020-04-08T09:45:30,,
5747,Thomas Peschel,https://lh3.googleusercontent.com/-28BzAlhsCAc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPS4cOUjYZAqUZ1JZmDOxPXs4yKJQ/photo.jpg,"Ich möchte gern beitragen, gegen Covid-19 zu unterstützen. Diese App nutzt mir dazu aber nichts. Zum einen fände ich eine Kontaktapp nur mit Handy besser, zum anderen nutze ich Huawei Fitnessarmband. Das kann ich zwar nicht direkt auswählen, kann es aber mit Google fit verknüpfen. Allerdings ist die Verbindung der App mit Google fit nicht möglich, da sie jedesmal einfach ""einfriert"", wenn man sich mit seinem Google Konto aus der App anmelden will. So schafft man aus meiner Sicht keine Akzeptanz.",1,7,1.0.1,2020-04-08T09:44:59,,
5748,Benjamin Klee,https://lh3.googleusercontent.com/a-/AOh14GhrVHky2KhDK0pvZGfnFPoaGTUKvA9rq2Tc48l8Pw,"5 Sterne alleine schon für die kurze Entwicklungszeit. Tolle Arbeit RKI. Applikation ist optisch gelungen und die Datenmenge muss natürlich erstenmal gehandelt werden. Dass ein Fitness-Tacker erforderlich ist, sollte jedem logisch erscheinen, denn schließlich ist dies bisher die einzige Möglichkeite auf ""echte"" Körperdaten zuzugreifen und nicht die vom Smartphone ""simulierten"". Schade dass Google so unflexibel die Nutzeranzahl limitiert hat. Hoffe dass dies bald gelöst ist. Bleibt gesund!",5,1,1.0.1,2020-04-08T09:44:58,,
5749,Tino Reinhold,https://lh3.googleusercontent.com/a-/AOh14Gjs0V3aRWZEbofDTHBIyiA3fPHWiaqC7OtaLofrdQ,Bitte mehr Hardeareanbieter hinterlegen...,3,0,1.0.1,2020-04-08T09:44:25,,
5750,Hans-Peter Esterle,https://lh3.googleusercontent.com/a-/AOh14Gg729E_yXq-kxFM6vnpCT0dp5-Cow6IH6E-PHRK_Q,Leider nur mit fitnessgerät zum koppeln... schade eigentlich,1,0,,2020-04-08T09:44:02,,
5751,Martina Broly,https://lh3.googleusercontent.com/-JPipQa5Jm5U/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPXDyH7grY9at8JcrlPRgofCVEi9Q/photo.jpg,Tja. Auswählen dass man Grade nicht in Deutschland ist kann man ja aber nicht.... Von daher bringt auch die PLZ irgendwie nix,1,0,1.0.1,2020-04-08T09:43:56,,
5752,Anja Schacht,https://lh3.googleusercontent.com/a-/AOh14GhGUnx8sxsjyvXh0KGpVVzcRS5lu70qKZif0mLv,"Wenn man einen Fitnesstracker hat, eine tolle Idee da Anzeichen einer Erkrankung evtl. schneller erkannt werden können. Das ist aber noch nicht die geplante Corona-App mit Bluetooth um Coronakontakte zu identifizieren.",5,0,1.0.1,2020-04-08T09:43:52,,
5753,Patrick Zimpfer,https://lh3.googleusercontent.com/-nSPyWg9-hQE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMZNYq22QKzjpbP_F_NlMHudNJmMQ/photo.jpg,"Richtig schlecht. Wenn das die Lösung sein soll, dann Prost Mahlzeit. Hängt sich jedesmal beim Verbinden mit meiner Garmin Watch auf. Wow",1,0,1.0.1,2020-04-08T09:43:44,,
5754,ChM,https://lh3.googleusercontent.com/-yWinc7G0oQ4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP47SNCIu-7qjYL8wSwa4rs719k3g/photo.jpg,Leider Fehlen noch einige Hersteller. Bei mir ist es: LETSCOM,4,0,1.0.1,2020-04-08T09:43:33,,
5755,Uwe Benke,https://lh3.googleusercontent.com/a-/AOh14Gik9LbCEeGs6KfPSu7HEn_5FPtZ2qLChNEzFlqoZQ,Weshalb fehlen Huawei Geräte völlig mit die meistgenutzten Smartwatches und auch Apple damit sind über die Hälfte der Nutzer aussen vor,2,0,1.0.1,2020-04-08T09:42:58,,
5756,Nico Preugschat,https://lh3.googleusercontent.com/a-/AOh14GiB1CMCL0ITlDnJHZrSEtdl0EBiEmxSj5RbXoOp2Q,"Kein huawei health dabei, kann leider nicht helfen, schade",2,0,1.0.1,2020-04-08T09:42:52,,
5757,M. Burbach,https://lh3.googleusercontent.com/-ztYb38uBwbc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMiMUYtmkseNGtMAr_2yVc4UIHF6Q/photo.jpg,"Solange die App weder TizenOS (Samsung), noch iOS oder Huawei/Honor unterstützt, ist sie ziemlich nutzlos, weil schätzungsweise die Hälfte der potentiellen Spender ausgeschlossen werden.",1,0,1.0.1,2020-04-08T09:42:39,,
5758,Benny H,https://lh3.googleusercontent.com/-TcPJJ5--WSo/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMKF8HO8EMq6jrM0NcIFKaDS2vv8g/photo.jpg,"Die Idee finde ich gut, leider (noch) nicht nutzbar mit meiner Galaxy Watch und Samsung Health, von daher erstmal nur 3 Sterne",3,0,1.0.1,2020-04-08T09:42:20,,
5759,Patrick Franzke,https://lh3.googleusercontent.com/a-/AOh14GgJ7cE2NWQidlJ9IQVTamf0TJev70iXMreU7RNb,"Naja der Zweck ist okay, Design passt, Funktionsumfang ist etwas mager, so fehlen u.a. Samsung Fitnessdaten und Geräte, die Anmeldung bei Google ist sehr störrisch, klemmt es, so muss man die App komplett zurücksetzen, bei der sicheren Anmeldung musste ich die gefragte Zahl raten, da ein Appwechsel ebenfalls zum Absturz führt. Somit ist eindeutig Nachbesserungen notwendig.",3,0,1.0.1,2020-04-08T09:41:38,,
5760,Alexa Kammler,https://lh3.googleusercontent.com/-zWAf23gKyjs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNfbXSuTJ38IndL_63ZVVZDh2ZfnA/photo.jpg,"HANDY Samsung A7 Tracker fitbit. PLZ ANGENOMMEN, MELDUNG fitbit, bei Quellen verbinden mit fitbit bleibt im loop, app fitbit funkt nicht mehr. Probiere app fitbit nach diese deinstallation.",2,0,,2020-04-08T09:40:57,,
5761,Isabell Janner,https://lh3.googleusercontent.com/-iX4jd6NNcw8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMXg0sMey-gk3y-IRzeb9gM7XjESg/photo.jpg,"Nicht kompatibel mit der Huaweii-Smartwatch, daher leider nicht nutzbar.",3,0,1.0.1,2020-04-08T09:40:30,,
5762,Dirk Brillen,https://lh3.googleusercontent.com/a-/AOh14GgAAZxbF6Fm1km_uBRc7VofT9IoIZqRuaJ0Aeb6cA,"Würde mich ja gerne beteiligen, aber mit dieser Mini Auswahl an Smartwatches ist es nicht möglich. Nutze Huaweiwatch",1,0,1.0.1,2020-04-08T09:39:33,,
5763,Carolin Barthel,https://lh3.googleusercontent.com/a-/AOh14GjfYxb1XVyaCOl6DKpvI58t2iDFgUS3ObRw3ugP,Die Auswahl der Smartwatches ist zu gering. Würde gerne helfen aber mein Band ist nicht dabei.,1,0,1.0.1,2020-04-08T09:38:29,,
5764,Blech Erich,https://lh3.googleusercontent.com/-mo_AjgI26_s/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPIyhMz4eFWvwg9MUh4LcIA5lcwSg/photo.jpg,Gute Sache,5,0,1.0.1,2020-04-08T09:38:25,,
5765,Ulrike H,https://lh3.googleusercontent.com/-3_fPs3TV2t4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOejz_Tc8bzu8PHx-Vhc9BvmWcR9w/photo.jpg,"Ich finde die Idee gut und würde sie gerne unterstützen. Leider habe ich nicht die Möglichkeit meinen Fitnesstracker (honor) zu verbinden. Ich würde mich freuen, wenn die Konnektivität für verschiedene Anbieter verbessert würde.",3,0,1.0.1,2020-04-08T09:38:09,,
5766,Cj M,https://lh3.googleusercontent.com/a-/AOh14GhWbPCGWYD-ivKkvdZUejupDrtOwlAvYJ9PXO0_Ig,Leider nicht kompatibel mit Amazfit,3,0,,2020-04-08T09:37:48,,
5767,Bettina Roex,https://lh3.googleusercontent.com/-py6o6Me--7E/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMaNhB9WhQ0xxYwtYX3lDILMktxsw/photo.jpg,"Ich würde ja gerne mithelfen, aber leider unterstützt die App nicht Xiaomi Mi. Ich hoffe auf ein schnelles Update.",1,0,1.0.1,2020-04-08T09:37:24,,
5768,Blackspell,https://lh3.googleusercontent.com/-0b5kqnx_0Ik/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM7gevHKu9--0YhtR9qoUNfunMZug/photo.jpg,"An sich bestimmt eine gute Idee, allerdings kann ich meine Email nicht eingeben, da ich die Tastatur in der App nicht auf Sonderzeichen umstellen kann.",3,0,1.0.1,2020-04-08T09:37:18,,
5769,Gotje Grabbe,https://lh3.googleusercontent.com/-DlUjdGbwS1A/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNzwYUOWFu1YUVmDMgnA1xXYEkYDA/photo.jpg,"Idee sinnvoll, leider scheitert es daran, meine anmeldedaten von Garmin einzugeben. Ich kann das @zeichen in der Email Adresse nicht tippen, dabei stürzt die app jedesmal ab. Ich hätte gern geholfen...",1,0,1.0.1,2020-04-08T09:37:07,,
5770,Paul Szczygiel,https://lh3.googleusercontent.com/a-/AOh14GiJ9AZADXX1-eND3BMsTr55BfKjBNeGfsLaZ0SmGg,"Google Fit Login funktioniert wieder, danke.",5,0,1.0.1,2020-04-08T09:36:37,,
5771,Tim Brand,https://lh3.googleusercontent.com/-Y-em1JUXf4c/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN5udgQ853FVKZ3RFjE6046EnMoHQ/photo.jpg,Ich würde gerne helfen aber leider werden die Samsung smartwatches noch nicht unterstützt wenn das geändert wird helfe ich ihnen gerne mit,3,0,,2020-04-08T09:35:23,,
5772,Hannerle Schröti,https://lh3.googleusercontent.com/-1s0BZgSwP5o/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPj6XLbNpRZKAb9yF--j_X651EXMw/photo.jpg,"Mit Garmin Fitnesstracker hat alles problemlos geklappt, da hilft man gern!",5,0,1.0.1,2020-04-08T09:33:10,,
5773,Torsten Rammin,https://lh3.googleusercontent.com/a-/AOh14Gg49hh0oLH3g5gpzXBmlT_n78t4-aFtxtFCjd0NVQ,Leider nicht mit Samsung Gear Fit2 Pro kompatibel.,2,0,1.0.1,2020-04-08T09:32:39,,
5774,Wolfgang Steffen,https://lh3.googleusercontent.com/a-/AOh14Gjq7nzpZj4Ysgs-dONNniMn09vZmX2dfcsMhacvmec,"Ein Stern Abzug, denn direkte Verknüpfung mit den Samsung Health Accounts wäre für die Samsung Wearables sehr wünschenswert! Für alle mit dem Login Fehler bei Google Fit - einfach die App mal neu installieren. Bei mir ging es danach problemlos. Für die fehlende Samsung Anbindung... es geht über den Umweg mit der ""Health Sync"" App. Samsung Health über diese App mit Google Fit synchronisieren, und über diesen Umweg kann die Datenspende App auch die Daten von Samsung Wearables sammeln.",4,0,1.0.1,2020-04-08T09:32:13,,
5775,Frank Mueller,https://lh3.googleusercontent.com/a-/AOh14GhyPMypc6zsb9fKa87g4nqklrjFa46bFBr6Nu4nsiY,"Heute morgen war das Problem gelöst und alles funktioniert!! Sync mit Google Fit klappt nicht! Fehler 403 Anmeldelimit über Google erreicht, kontaktiere App Entwickler. Hiermit getan. Vllt geht's ja morgen....",5,0,1.0.1,2020-04-08T09:32:02,,
5776,Roland Glück,https://lh3.googleusercontent.com/-k-ti-QFNOcA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMCRwAjMcHI8jnduAs6W4L0eMWaDQ/photo.jpg,Bitte auch Samsung Watch hinzufügen. Dadurch können wesentlich mehr Daten gesammelt werden,4,0,1.0.1,2020-04-08T09:31:49,,
5777,Oliver Bärlin,https://lh3.googleusercontent.com/a-/AOh14Gg7VjuHW-58I0Cie4DR_FvJ8eXKWb34pCmVehA8,"Samsung Health ist die meistgenutzte Software, wird aber nicht unterstützt. Die Samsung Galaxy Watch ist somit nicht nutzbar. Was soll das? Ist das beim RKI nicht bekannt?",1,0,1.0.1,2020-04-08T09:30:40,,
5778,Michael Theuerkauf,https://lh3.googleusercontent.com/-QBlGHGLPgyM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNM5mMrT_MV7avocTdAEwUlTgEKMA/photo.jpg,"Ich finde es gut, jede Möglichkeit zu nutzen um die Verbreitung einzugrenzen. Darum 2*. Leider funktioniert die Anmeldung bei mir nicht. Ich konnte das Kennwort für Garmin Connect nicht eingeben. Ich konnte z.B. nicht dauerhaft auf die Eingabe von Sonderzeichen umschalten. Die TastaturApp schaltet immer sofort auf alphanum. Eingabe zurück. Auch ist die Eingabe des Kennwortes per Copy/Paste aus dem Passwort-Tresor nicht möglich. Habe die App wieder deinstalliert. Schade!",2,0,,2020-04-08T09:30:02,,
5779,Burkhard Rostowitz,https://lh3.googleusercontent.com/-laIXr3UpMv0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNIqXGButwMO4woMd3lhCjXXlMxTA/photo.jpg,Leider für Samsung Gear nicht nutzbar. Hätte sonst gerne teilgenommen.,5,0,1.0.1,2020-04-08T09:29:15,,
5780,Rea4er,https://lh3.googleusercontent.com/a-/AOh14GjEqaq78dgJDmoljLdLgreXAdiMOUVEW1tfidQS4A,Wenn Samsungs S Health mit eingebunden wird könnte ich auch mit machen aber da es fehlt geht das leider nicht🤷‍♂️,2,0,1.0.1,2020-04-08T09:29:06,,
5781,Jens Stefan,https://lh3.googleusercontent.com/-BlFdG9Ygpg4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPbf6E0B9NIECP9TpeKn_NG9t1ADQ/photo.jpg,Man kann sich nicht Anmelden. Mailadresse und Passwort verkehrt !!!!! Da sollte das RKI nochmal dran arbeiten.,1,0,1.0.1,2020-04-08T09:29:04,,
5782,Steffen Brand,https://lh3.googleusercontent.com/-4DhMcFDSrU4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM6YDwlPKm7S2FnYnALy9X-EBl2Zw/photo.jpg,Update: Funktioniert jetzt! (Würde gerne meine Daten spenden. Aber mit Google Fit gibt es einen Autorisierungsfehler. Genau genommen Fehler 403: rate_limit_exceeded),5,0,1.0.1,2020-04-08T09:28:48,,
5783,normi2k,https://lh3.googleusercontent.com/a-/AOh14GjVzQtlLq2I4TklsUDdfOPsR3rkfML8sNaao-nh,Leider nicht kompatibel mit der Samsung gear 2,1,0,,2020-04-08T09:27:19,,
5784,Onkel Hermann,https://lh3.googleusercontent.com/a-/AOh14GjgKaLq7ApBaBqJKi8z0X9nArNZBVJoGRzG-gxx,"5 Sterne gibt es von mir für den Einsatz und die Initiative vom RKI für die Entwicklung dieser App. Leider lassen sich zur Zeit Samsung Fitnesstracker (noch?) nicht koppeln, somit keine aktive Hilfe von meiner Seite möglich.",5,0,1.0.1,2020-04-08T09:27:14,,
5785,Philipp Roßberg,https://lh3.googleusercontent.com/a-/AOh14Ggl5iU17KipDtohgIlL-6BhnjhPpOc1Oe7RuPClyQ,"Nutzlos für alle die von Herstellern wie z.B. Samsung SmartWatches besitzen und sinnvoll einbringen könnten. Solange hier nur ein bestimmter Teil unterstützt wird, kann die App nie sinnvoll verwendet werden.",1,0,,2020-04-08T09:26:17,,
5786,Martina B.,https://lh3.googleusercontent.com/a-/AOh14Ghox8cJF2prC6O0eElr5KnmrbMsBwubDwBoiQyk7A,"Idee gut, Umsetzung mangelhaft Es fehlen namenhafte Hersteller wie Samsung bei den Fitnestrackern. Für mich deshalb zur Zeit bicht nutzbar",3,0,1.0.1,2020-04-08T09:25:32,,
5787,Stefan Hube,https://lh3.googleusercontent.com/a-/AOh14GjWgszW_XHwsCGHGuIepH2HF2a5CYnRNn5SlmoL1Q,"Leider ist die Auswahl der Möglichkeiten sehr eingeschränkt, ich hätte gedacht ich kann hier auch selbst Eingaben tätigen, oder zumindest das es aus Samsung Health ausliest. Google fit greift leider nicht auf den Sensor von Samsung zu.",3,1,1.0.1,2020-04-08T09:25:02,,
5788,Norbert Schulze,https://lh3.googleusercontent.com/a-/AOh14GjknB4_YBv7sV5bwVGZK_PWbLOE7TjC2RfBzW40R24,"Ich finde die Idee hinter der App gut. Auch wenn es noch nicht DIE von allen erwartete Corona-App ist. Vom Datenschutz muss man hier allerdings auf das RKI vertrauen. Im ersten Step werden zwar keine Daten erhoben, aber sobald man mit einem der Dienste koppelt, werden doch persönliche Daten ans RKI gegeben. Google Fit scheint derzeit nicht zu funktionieren. Hier ist es aber vertrauenserweckend, dass Google nicht jeder neuen App sofort 1000fach Zugriff gewährt.",5,5,1.0.1,2020-04-08T09:24:54,,
5789,Gisela Wild,https://lh3.googleusercontent.com/a-/AOh14GhRf2bdqUZ-KXtdhyEQknVl5iyDy73m1iUVHcGXXA,"Funktioniert nach anfänglichen Problemen mit Google Fit. Schön wäre es auch, wenn Samsung Health eingebunden wäre, da es hierfür sicherlich viele Nutzer gibt.",4,0,1.0.1,2020-04-08T09:24:34,,
5790,tess mina,https://lh3.googleusercontent.com/-iuSIbKvpg1c/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPfqVuCkM65574iboWNnBigvzLiCg/photo.jpg,Man kann sich nicht mit dem Googlekonto verbinden. Nach 3 Buchstaben kann man nichts mehr eingeben und die ganze App reagiert nicht mehr. Nach Neustart des Telefons wieder das gleiche Problem. Bitte behebt den Fehler,1,1,1.0.1,2020-04-08T09:24:14,,
5791,Seynscho,https://lh3.googleusercontent.com/a-/AOh14GgZ119VhyLb_MBqzQOWlsq90hgZqpmueqC5Fblw,Samsung Health - bzw. Tracker integrieren und schon bin ich sofort dabei! Gute Idee.,5,0,1.0.1,2020-04-08T09:23:32,,
5792,Mechthild Münker,https://lh3.googleusercontent.com/-0U86vwv7-Cg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNMInE9HUOM17OMr7GTn1YYToD4Zw/photo.jpg,Leider ist die Auswahl der Fitnesstracker gering...meine ist nicht dabei...also kann ich leider nicht helfen.,1,0,1.0.1,2020-04-08T09:22:58,,
5793,Theodor Kantiotis,https://lh3.googleusercontent.com/-GG9n6IN5eXs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOiOHdE3nCXFhK2cOCFospT8AQs7w/photo.jpg,"Der Ansatz zur Problemlösungshilfe mit Tracken der Probanden finde ich gut. Auch die Datensicherheit scheint weitestgehend sichergestellt. Mein Mitwirken ist leider nicht möglich, da das Tracken durch diese App an eine SmartWatch Vorraussetzung ist und Samsung nicht zur Auswahl steht. Dies sollte in der Basis Ausstattung dieses Tools nicht zwingend erforderlich sein, da dies nicht jeder Bürger besitzt. Als Add-on wäre es sicherlich von Vorteil zur Generierung eines größeren Datenpool.",2,0,1.0.1,2020-04-08T09:22:52,,
5794,David,https://lh3.googleusercontent.com/-r8juTEoCgz0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM3cPs8JjXgtdtu0_sM3q0FS4m1kg/photo.jpg,"Gute Idee, leider geht danach die Akkulaufzeit ohne Ende in die Knie. Musste ich leider wieder deinstallieren.",2,0,,2020-04-08T09:22:36,,
5795,Uwe Scharfe,https://lh3.googleusercontent.com/a-/AOh14Gin1IvJ8vnfyGFruXhv2PXXnBKjRYrqdJE9Pb9mqw,Meine Huawei SmartWatch ist nicht dabei!,1,0,,2020-04-08T09:22:29,,
